ID,Name,Sex,Age,Height,Weight,Team,NOC,Year,City,Sport,Event
18806,Owen Casey,M,22.0,177.0,75.0,Ireland,IRL,1992,Barcelona,Tennis,Tennis Men's Doubles
18806,Owen Casey,M,26.0,177.0,75.0,Ireland,IRL,1996,Atlanta,Tennis,Tennis Men's Doubles
18816,Jos Antonio Casilla Corts,M,21.0,196.0,80.0,Spain,ESP,2000,Sydney,Volleyball,Volleyball Men's Volleyball
18831,Alexandra Caso Sierra,F,17.0,168.0,59.0,Dominican Republic,DOM,2004,Athina,Volleyball,Volleyball Women's Volleyball
18865,Massimo Castagna,M,26.0,187.0,78.0,Italy,ITA,1988,Seoul,Volleyball,Volleyball Men's Volleyball
18881,"Maria Auxiliadora Villar ""Dora"" Castanheira",F,20.0,172.0,68.0,Brazil,BRA,1980,Moskva,Volleyball,Volleyball Women's Volleyball
18881,"Maria Auxiliadora Villar ""Dora"" Castanheira",F,28.0,172.0,68.0,Brazil,BRA,1988,Seoul,Volleyball,Volleyball Women's Volleyball
18883,Catalina Castao Alvarez,F,25.0,,,Colombia,COL,2004,Athina,Tennis,Tennis Women's Singles
18883,Catalina Castao Alvarez,F,25.0,,,Colombia,COL,2004,Athina,Tennis,Tennis Women's Doubles
18896,Daniel Jorge Castellani,M,23.0,195.0,83.0,Argentina,ARG,1984,Los Angeles,Volleyball,Volleyball Men's Volleyball
18896,Daniel Jorge Castellani,M,27.0,195.0,83.0,Argentina,ARG,1988,Seoul,Volleyball,Volleyball Men's Volleyball
18898,Ivn Castellani,M,21.0,196.0,82.0,Argentina,ARG,2012,London,Volleyball,Volleyball Men's Volleyball
18929,Yael Castiglione,F,30.0,184.0,75.0,Argentina,ARG,2016,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball
18944,Brenda Castillo,F,20.0,167.0,55.0,Dominican Republic,DOM,2012,London,Volleyball,Volleyball Women's Volleyball
18973,Andrew Nicholas Castle,M,24.0,190.0,74.0,Great Britain,GBR,1988,Seoul,Tennis,Tennis Men's Singles
18973,Andrew Nicholas Castle,M,24.0,190.0,74.0,Great Britain,GBR,1988,Seoul,Tennis,Tennis Men's Doubles
18973,Andrew Nicholas Castle,M,28.0,190.0,74.0,Great Britain,GBR,1992,Barcelona,Tennis,Tennis Men's Singles
18973,Andrew Nicholas Castle,M,28.0,190.0,74.0,Great Britain,GBR,1992,Barcelona,Tennis,Tennis Men's Doubles
18987,Brbara Castro Daz,F,20.0,,,Chile,CHI,1996,Atlanta,Tennis,Tennis Women's Doubles
19000,Gail L. Castro (Wolze-),F,38.0,178.0,,United States-3,USA,1996,Atlanta,Beach Volleyball,Beach Volleyball Women's Beach Volleyball
19084,Dcio Cattaruzzi,M,23.0,183.0,78.0,Brazil,BRA,1972,Munich,Volleyball,Volleyball Men's Volleyball
19196,Rodolfo Eduardo Cazaubn Rincn,M,26.0,178.0,68.0,Mexico,MEX,2016,Rio de Janeiro,Golf,Golf Men's Individual
19217,Suzana ebi,F,23.0,167.0,60.0,Serbia,SRB,2008,Beijing,Volleyball,Volleyball Women's Volleyball
19217,Suzana ebi,F,27.0,167.0,60.0,Serbia,SRB,2012,London,Volleyball,Volleyball Women's Volleyball
19240,Sandra Anna Maria Cecchini,F,23.0,170.0,59.0,Italy,ITA,1988,Seoul,Tennis,Tennis Women's Singles
19240,Sandra Anna Maria Cecchini,F,23.0,170.0,59.0,Italy,ITA,1988,Seoul,Tennis,Tennis Women's Doubles
19240,Sandra Anna Maria Cecchini,F,27.0,170.0,59.0,Italy,ITA,1992,Barcelona,Tennis,Tennis Women's Singles
19256,Freddy Ramn Cedeo Mrquez,M,26.0,205.0,95.0,Venezuela,VEN,2008,Beijing,Volleyball,Volleyball Men's Volleyball
19284,"Alexander ""Alex"" ejka",M,45.0,173.0,77.0,Germany,GER,2016,Rio de Janeiro,Golf,Golf Men's Individual
19289,Eva Celbov (-Ryav),F,25.0,186.0,76.0,Czech Republic-1,CZE,2000,Sydney,Beach Volleyball,Beach Volleyball Women's Beach Volleyball
19289,Eva Celbov (-Ryav),F,29.0,186.0,76.0,Czech Republic,CZE,2004,Athina,Beach Volleyball,Beach Volleyball Women's Beach Volleyball
19302,Nancy Celis,F,29.0,187.0,75.0,Germany,GER,1996,Atlanta,Volleyball,Volleyball Women's Volleyball
19334,Nadia Centoni,F,23.0,182.0,63.0,Italy,ITA,2004,Athina,Volleyball,Volleyball Women's Volleyball
19334,Nadia Centoni,F,27.0,182.0,63.0,Italy,ITA,2008,Beijing,Volleyball,Volleyball Women's Volleyball
19334,Nadia Centoni,F,35.0,182.0,63.0,Italy,ITA,2016,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball
19343,Vernica Cepede Royg,F,20.0,163.0,66.0,Paraguay,PAR,2012,London,Tennis,Tennis Women's Singles
19343,Vernica Cepede Royg,F,24.0,163.0,66.0,Paraguay,PAR,2016,Rio de Janeiro,Tennis,Tennis Women's Singles
19401,Matej Cernic,M,25.0,192.0,80.0,Italy,ITA,2004,Athina,Volleyball,Volleyball Men's Volleyball
19448,Luisa Haydee Cervera Cevedon,F,20.0,173.0,70.0,Peru,PER,1984,Los Angeles,Volleyball,Volleyball Women's Volleyball
19448,Luisa Haydee Cervera Cevedon,F,24.0,173.0,70.0,Peru,PER,1988,Seoul,Volleyball,Volleyball Women's Volleyball
19449,Mara Cervera,F,20.0,168.0,65.0,Peru,PER,1976,Montreal,Volleyball,Volleyball Women's Volleyball
19474,Petra Cetkovsk,F,27.0,172.0,64.0,Czech Republic,CZE,2012,London,Tennis,Tennis Women's Singles
19474,Petra Cetkovsk,F,27.0,172.0,64.0,Czech Republic-2,CZE,2012,London,Tennis,Tennis Women's Doubles
19512,Cludia Silvia Chabalgoity,F,21.0,,,Brazil,BRA,1992,Barcelona,Tennis,Tennis Women's Doubles
19566,Chai Po Wa,F,26.0,,,Hong Kong,HKG,1992,Barcelona,Table Tennis,Table Tennis Women's Singles
19566,Chai Po Wa,F,26.0,,,Hong Kong,HKG,1992,Barcelona,Table Tennis,Table Tennis Women's Doubles
19566,Chai Po Wa,F,30.0,,,Hong Kong,HKG,1996,Atlanta,Table Tennis,Table Tennis Women's Singles
19566,Chai Po Wa,F,30.0,,,Hong Kong,HKG,1996,Atlanta,Table Tennis,Table Tennis Women's Doubles
19581,Margalit'a Chakhnashvili,F,29.0,172.0,58.0,Georgia,GEO,2012,London,Tennis,Tennis Women's Doubles
19583,Rushmi Chakravarthi,F,34.0,170.0,65.0,India,IND,2012,London,Tennis,Tennis Women's Doubles
19638,Laurent Chambertin,M,25.0,188.0,85.0,France,FRA,1992,Barcelona,Volleyball,Volleyball Men's Volleyball
19665,Chan Chi Ming,M,24.0,163.0,59.0,Hong Kong-1,HKG,1988,Seoul,Table Tennis,Table Tennis Men's Doubles
19675,Chan Hao-Ching,F,22.0,175.0,60.0,Chinese Taipei,TPE,2016,Rio de Janeiro,Tennis,Tennis Women's Doubles
19687,Chan Kong Wah,M,34.0,,,Hong Kong,HKG,1996,Atlanta,Table Tennis,Table Tennis Men's Doubles
19703,Chan Suk Yuen,F,23.0,,,Hong Kong,HKG,1992,Barcelona,Table Tennis,Table Tennis Women's Singles
19704,Chan Tan Lui,F,23.0,,,Hong Kong,HKG,1992,Barcelona,Table Tennis,Table Tennis Women's Singles
19704,Chan Tan Lui,F,23.0,,,Hong Kong,HKG,1992,Barcelona,Table Tennis,Table Tennis Women's Doubles
19704,Chan Tan Lui,F,27.0,,,Hong Kong,HKG,1996,Atlanta,Table Tennis,Table Tennis Women's Singles
19704,Chan Tan Lui,F,27.0,,,Hong Kong,HKG,1996,Atlanta,Table Tennis,Table Tennis Women's Doubles
19705,"Zhi Cheng ""Tiffany"" Chan",F,22.0,160.0,52.0,Hong Kong,HKG,2016,Rio de Janeiro,Golf,Golf Women's Individual
19711,Chan Yung-Jan,F,18.0,170.0,60.0,Chinese Taipei,TPE,2008,Beijing,Tennis,Tennis Women's Singles
19711,Chan Yung-Jan,F,18.0,170.0,60.0,Chinese Taipei,TPE,2008,Beijing,Tennis,Tennis Women's Doubles
19711,Chan Yung-Jan,F,26.0,170.0,60.0,Chinese Taipei,TPE,2016,Rio de Janeiro,Tennis,Tennis Women's Doubles
19758,Chang Hsiu-Yu,F,23.0,166.0,50.0,Chinese Taipei,TPE,1988,Seoul,Table Tennis,Table Tennis Women's Singles
19758,Chang Hsiu-Yu,F,23.0,166.0,50.0,Chinese Taipei,TPE,1988,Seoul,Table Tennis,Table Tennis Women's Doubles
19767,Michael Te-Pei Chang,M,20.0,175.0,72.0,United States,USA,1992,Barcelona,Tennis,Tennis Men's Singles
19767,Michael Te-Pei Chang,M,28.0,175.0,72.0,United States,USA,2000,Sydney,Tennis,Tennis Men's Singles
19789,Chang Yen-Shu,M,21.0,175.0,83.0,Chinese Taipei,TPE,2000,Sydney,Table Tennis,Table Tennis Men's Singles
19789,Chang Yen-Shu,M,21.0,175.0,83.0,Chinese Taipei,TPE,2000,Sydney,Table Tennis,Table Tennis Men's Doubles
19789,Chang Yen-Shu,M,29.0,175.0,83.0,Chinese Taipei,TPE,2008,Beijing,Table Tennis,Table Tennis Men's Team
19820,Hugo Ricardo Chapac Cabrera,M,26.0,178.0,70.0,Paraguay,PAR,1988,Seoul,Tennis,Tennis Men's Singles
19820,Hugo Ricardo Chapac Cabrera,M,26.0,178.0,70.0,Paraguay,PAR,1988,Seoul,Tennis,Tennis Men's Doubles
19895,Karen Charles (Cope-),F,30.0,173.0,60.0,Costa Rica,CRC,2016,Rio de Janeiro,Beach Volleyball,Beach Volleyball Women's Beach Volleyball
19978,Nicolas Chatelain,M,22.0,181.0,70.0,France,FRA,1992,Barcelona,Table Tennis,Table Tennis Men's Singles
19978,Nicolas Chatelain,M,22.0,181.0,70.0,France-1,FRA,1992,Barcelona,Table Tennis,Table Tennis Men's Doubles
20062,Shiv Sankar Prasad Chawrasia,M,38.0,165.0,67.0,India,IND,2016,Rio de Janeiro,Golf,Golf Men's Individual
20124,Mohammed Salim Al-Chekili,M,20.0,190.0,87.0,Tunisia,TUN,2004,Athina,Volleyball,Volleyball Men's Volleyball
20127,Juan Ignacio Chela,M,21.0,190.0,75.0,Argentina,ARG,2000,Sydney,Tennis,Tennis Men's Singles
20127,Juan Ignacio Chela,M,21.0,190.0,75.0,Argentina,ARG,2000,Sydney,Tennis,Tennis Men's Doubles
20127,Juan Ignacio Chela,M,24.0,190.0,75.0,Argentina,ARG,2004,Athina,Tennis,Tennis Men's Singles
20127,Juan Ignacio Chela,M,24.0,190.0,75.0,Argentina-2,ARG,2004,Athina,Tennis,Tennis Men's Doubles
20163,Chen Chien-An,M,25.0,170.0,72.0,Chinese Taipei,TPE,2016,Rio de Janeiro,Table Tennis,Table Tennis Men's Singles
20163,Chen Chien-An,M,25.0,170.0,72.0,Chinese Taipei,TPE,2016,Rio de Janeiro,Table Tennis,Table Tennis Men's Team
20168,Chen Chih-Jung,M,23.0,168.0,65.0,Chinese Taipei,TPE,1996,Atlanta,Tennis,Tennis Men's Doubles
20175,Chen Chiu-Tan,F,21.0,157.0,50.0,Chinese Taipei,TPE,1996,Atlanta,Table Tennis,Table Tennis Women's Singles
20175,Chen Chiu-Tan,F,21.0,157.0,50.0,Chinese Taipei-2,TPE,1996,Atlanta,Table Tennis,Table Tennis Women's Doubles
20186,Feng Chen,M,22.0,170.0,65.0,Singapore,SGP,2016,Rio de Janeiro,Table Tennis,Table Tennis Men's Singles
20190,Chen Fengqin,F,27.0,178.0,60.0,China,CHN,1992,Barcelona,Volleyball,Volleyball Women's Volleyball
20217,Chen Jing,F,19.0,170.0,60.0,China,CHN,1988,Seoul,Table Tennis,Table Tennis Women's Singles
20217,Chen Jing,F,19.0,170.0,60.0,China,CHN,1988,Seoul,Table Tennis,Table Tennis Women's Doubles
20217,Chen Jing,F,27.0,170.0,60.0,Chinese Taipei,TPE,1996,Atlanta,Table Tennis,Table Tennis Women's Singles
20217,Chen Jing,F,27.0,170.0,60.0,Chinese Taipei-2,TPE,1996,Atlanta,Table Tennis,Table Tennis Women's Doubles
20217,Chen Jing,F,31.0,170.0,60.0,Chinese Taipei,TPE,2000,Sydney,Table Tennis,Table Tennis Women's Singles
20217,Chen Jing,F,31.0,170.0,60.0,Chinese Taipei-2,TPE,2000,Sydney,Table Tennis,Table Tennis Women's Doubles
20220,Chen Jing,F,25.0,182.0,75.0,China,CHN,2000,Sydney,Volleyball,Volleyball Women's Volleyball
20220,Chen Jing,F,28.0,182.0,75.0,China,CHN,2004,Athina,Volleyball,Volleyball Women's Volleyball
20232,Chen Li,F,21.0,165.0,60.0,China,CHN,1992,Barcelona,Tennis,Tennis Women's Singles
20232,Chen Li,F,25.0,165.0,60.0,China,CHN,1996,Atlanta,Tennis,Tennis Women's Singles
20232,Chen Li,F,25.0,165.0,60.0,China,CHN,1996,Atlanta,Tennis,Tennis Women's Doubles
20239,Chen Longcan,M,23.0,167.0,55.0,China,CHN,1988,Seoul,Table Tennis,Table Tennis Men's Singles
20239,Chen Longcan,M,23.0,167.0,55.0,China-1,CHN,1988,Seoul,Table Tennis,Table Tennis Men's Doubles
20249,Chen Qi,M,20.0,174.0,67.0,China-1,CHN,2004,Athina,Table Tennis,Table Tennis Men's Doubles
20267,Chen Szu-Yu,F,18.0,162.0,58.0,Chinese Taipei,TPE,2012,London,Table Tennis,Table Tennis Women's Singles
20267,Chen Szu-Yu,F,23.0,162.0,58.0,Chinese Taipei,TPE,2016,Rio de Janeiro,Table Tennis,Table Tennis Women's Singles
20267,Chen Szu-Yu,F,23.0,162.0,58.0,Chinese Taipei,TPE,2016,Rio de Janeiro,Table Tennis,Table Tennis Women's Team
20281,Weixing Chen,M,32.0,173.0,73.0,Austria,AUT,2004,Athina,Table Tennis,Table Tennis Men's Singles
20281,Weixing Chen,M,36.0,173.0,73.0,Austria,AUT,2008,Beijing,Table Tennis,Table Tennis Men's Singles
20281,Weixing Chen,M,36.0,173.0,73.0,Austria,AUT,2008,Beijing,Table Tennis,Table Tennis Men's Team
20281,Weixing Chen,M,40.0,173.0,73.0,Austria,AUT,2012,London,Table Tennis,Table Tennis Men's Singles
20281,Weixing Chen,M,40.0,173.0,73.0,Austria,AUT,2012,London,Table Tennis,Table Tennis Men's Team
20298,Xinhua Chen,M,36.0,175.0,71.0,Great Britain,GBR,1996,Atlanta,Table Tennis,Table Tennis Men's Singles
20337,Chen Zihe,F,24.0,166.0,58.0,China,CHN,1992,Barcelona,Table Tennis,Table Tennis Women's Singles
20337,Chen Zihe,F,24.0,166.0,58.0,China-1,CHN,1992,Barcelona,Table Tennis,Table Tennis Women's Doubles
20340,Chen-Tong Fei-Ming,F,31.0,166.0,62.0,Chinese Taipei,TPE,2000,Sydney,Table Tennis,Table Tennis Women's Singles
20367,Cheng I-Ching,F,24.0,162.0,52.0,Chinese Taipei,TPE,2016,Rio de Janeiro,Table Tennis,Table Tennis Women's Singles
20367,Cheng I-Ching,F,24.0,162.0,52.0,Chinese Taipei,TPE,2016,Rio de Janeiro,Table Tennis,Table Tennis Women's Team
20387,Yinghua Cheng,M,41.0,178.0,73.0,United States,USA,2000,Sydney,Table Tennis,Table Tennis Men's Singles
20387,Yinghua Cheng,M,41.0,178.0,73.0,United States-1,USA,2000,Sydney,Table Tennis,Table Tennis Men's Doubles
20390,Raouf Chenoufi,M,24.0,188.0,83.0,Tunisia,TUN,1988,Seoul,Volleyball,Volleyball Men's Volleyball
20416,Edna Chumo Chepngeno,F,23.0,178.0,72.0,Kenya,KEN,2000,Sydney,Volleyball,Volleyball Women's Volleyball
20424,Yury Konstantinovich Cherednik,M,22.0,203.0,101.0,Soviet Union,URS,1988,Seoul,Volleyball,Volleyball Men's Volleyball
20424,Yury Konstantinovich Cherednik,M,26.0,203.0,101.0,Unified Team,EUN,1992,Barcelona,Volleyball,Volleyball Men's Volleyball
20448,Andrey Gennadyevich Cherkasov,M,18.0,180.0,73.0,Soviet Union,URS,1988,Seoul,Tennis,Tennis Men's Singles
20448,Andrey Gennadyevich Cherkasov,M,22.0,180.0,73.0,Unified Team,EUN,1992,Barcelona,Tennis,Tennis Men's Singles
20497,Vladimir Dmitriyevich Chernyshov,M,25.0,193.0,93.0,Soviet Union,URS,1976,Montreal,Volleyball,Volleyball Men's Volleyball
20497,Vladimir Dmitriyevich Chernyshov,M,29.0,193.0,93.0,Soviet Union,URS,1980,Moskva,Volleyball,Volleyball Men's Volleyball
20500,Lyudmila Georgiyevna Chernyshova (Prokoshina-),F,23.0,172.0,68.0,Soviet Union,URS,1976,Montreal,Volleyball,Volleyball Women's Volleyball
20500,Lyudmila Georgiyevna Chernyshova (Prokoshina-),F,27.0,172.0,68.0,Soviet Union,URS,1980,Moskva,Volleyball,Volleyball Women's Volleyball
20545,Andrey Eduardovich Chesnokov,M,22.0,188.0,75.0,Soviet Union,URS,1988,Seoul,Tennis,Tennis Men's Singles
20545,Andrey Eduardovich Chesnokov,M,26.0,188.0,75.0,Unified Team,EUN,1992,Barcelona,Tennis,Tennis Men's Singles
20577,Cheung Yuk,M,18.0,165.0,63.0,Hong Kong,HKG,2000,Sydney,Table Tennis,Table Tennis Men's Singles
20577,Cheung Yuk,M,18.0,165.0,63.0,Hong Kong,HKG,2000,Sydney,Table Tennis,Table Tennis Men's Doubles
20577,Cheung Yuk,M,22.0,165.0,63.0,Hong Kong-1,HKG,2004,Athina,Table Tennis,Table Tennis Men's Doubles
20577,Cheung Yuk,M,26.0,165.0,63.0,Hong Kong,HKG,2008,Beijing,Table Tennis,Table Tennis Men's Singles
20577,Cheung Yuk,M,26.0,165.0,63.0,Hong Kong,HKG,2008,Beijing,Table Tennis,Table Tennis Men's Team
20589,"Sbastien ""Sba"" Chevallier",M,25.0,193.0,88.0,Switzerland-1,SUI,2012,London,Beach Volleyball,Beach Volleyball Men's Beach Volleyball
20613,Chi Rong,F,24.0,180.0,75.0,China-1,CHN,2000,Sydney,Beach Volleyball,Beach Volleyball Women's Beach Volleyball
20616,Danny Chia,M,43.0,170.0,75.0,Malaysia,MAS,2016,Rio de Janeiro,Golf,Golf Men's Individual
20629,Chiang Hung-Chieh,M,27.0,180.0,70.0,Chinese Taipei,TPE,2016,Rio de Janeiro,Table Tennis,Table Tennis Men's Team
20632,Chiang Peng-Lung,M,19.0,184.0,85.0,Chinese Taipei,TPE,1996,Atlanta,Table Tennis,Table Tennis Men's Singles
20632,Chiang Peng-Lung,M,19.0,184.0,85.0,Chinese Taipei,TPE,1996,Atlanta,Table Tennis,Table Tennis Men's Doubles
20632,Chiang Peng-Lung,M,24.0,184.0,85.0,Chinese Taipei,TPE,2000,Sydney,Table Tennis,Table Tennis Men's Singles
20632,Chiang Peng-Lung,M,24.0,184.0,85.0,Chinese Taipei,TPE,2000,Sydney,Table Tennis,Table Tennis Men's Doubles
20632,Chiang Peng-Lung,M,28.0,184.0,85.0,Chinese Taipei,TPE,2004,Athina,Table Tennis,Table Tennis Men's Singles
20632,Chiang Peng-Lung,M,28.0,184.0,85.0,Chinese Taipei,TPE,2004,Athina,Table Tennis,Table Tennis Men's Doubles
20632,Chiang Peng-Lung,M,32.0,184.0,85.0,Chinese Taipei,TPE,2008,Beijing,Table Tennis,Table Tennis Men's Singles
20632,Chiang Peng-Lung,M,32.0,184.0,85.0,Chinese Taipei,TPE,2008,Beijing,Table Tennis,Table Tennis Men's Team
20703,Corneliu Valter Chifu,M,26.0,192.0,83.0,Romania,ROU,1980,Moskva,Volleyball,Volleyball Men's Volleyball
20711,Chih Chin-Long,M,25.0,168.0,57.0,Chinese Taipei,TPE,1988,Seoul,Table Tennis,Table Tennis Men's Singles
20711,Chih Chin-Long,M,25.0,168.0,57.0,Chinese Taipei-1,TPE,1988,Seoul,Table Tennis,Table Tennis Men's Doubles
20712,Chih Chin-Shui,M,25.0,169.0,58.0,Chinese Taipei-1,TPE,1988,Seoul,Table Tennis,Table Tennis Men's Doubles
20716,Leyla Felicita Chihun,F,25.0,180.0,66.0,Peru,PER,2000,Sydney,Volleyball,Volleyball Women's Volleyball
20734,Patrick Chila,M,22.0,180.0,73.0,France-1,FRA,1992,Barcelona,Table Tennis,Table Tennis Men's Doubles
20734,Patrick Chila,M,26.0,180.0,73.0,France,FRA,1996,Atlanta,Table Tennis,Table Tennis Men's Singles
20734,Patrick Chila,M,26.0,180.0,73.0,France-1,FRA,1996,Atlanta,Table Tennis,Table Tennis Men's Doubles
20734,Patrick Chila,M,30.0,180.0,73.0,France-1,FRA,2000,Sydney,Table Tennis,Table Tennis Men's Doubles
20734,Patrick Chila,M,34.0,180.0,73.0,France,FRA,2004,Athina,Table Tennis,Table Tennis Men's Singles
20734,Patrick Chila,M,38.0,180.0,73.0,France,FRA,2008,Beijing,Table Tennis,Table Tennis Men's Singles
20739,John Child,M,29.0,189.0,91.0,Canada-1,CAN,1996,Atlanta,Beach Volleyball,Beach Volleyball Men's Beach Volleyball
20739,John Child,M,33.0,189.0,91.0,Canada-1,CAN,2000,Sydney,Beach Volleyball,Beach Volleyball Men's Beach Volleyball
20739,John Child,M,37.0,189.0,91.0,Canada,CAN,2004,Athina,Beach Volleyball,Beach Volleyball Men's Beach Volleyball
20826,Cristina Chirichella,F,22.0,195.0,73.0,Italy,ITA,2016,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball
20848,Linda Rae Chisholm,F,26.0,188.0,64.0,United States,USA,1984,Los Angeles,Volleyball,Volleyball Women's Volleyball
20861,Marius Cta Chiiga,M,20.0,196.0,85.0,Romania,ROU,1980,Moskva,Volleyball,Volleyball Men's Volleyball
20869,Barbara Chiu,F,28.0,158.0,54.0,Canada,CAN,1992,Barcelona,Table Tennis,Table Tennis Women's Singles
20869,Barbara Chiu,F,32.0,158.0,54.0,Canada,CAN,1996,Atlanta,Table Tennis,Table Tennis Women's Doubles
20889,Freedom Chiya,M,33.0,186.0,93.0,South Africa,RSA,2012,London,Beach Volleyball,Beach Volleyball Men's Beach Volleyball
20982,Choi Cheon-Sik,M,23.0,197.0,92.0,South Korea,KOR,1988,Seoul,Volleyball,Volleyball Men's Volleyball
20982,Choi Cheon-Sik,M,30.0,197.0,92.0,South Korea,KOR,1996,Atlanta,Volleyball,Volleyball Men's Volleyball
21001,Choi Gwang-Hui,F,22.0,173.0,73.0,South Korea,KOR,1996,Atlanta,Volleyball,Volleyball Women's Volleyball
21001,Choi Gwang-Hui,F,26.0,173.0,73.0,South Korea,KOR,2000,Sydney,Volleyball,Volleyball Women's Volleyball
21001,Choi Gwang-Hui,F,30.0,173.0,73.0,South Korea,KOR,2004,Athina,Volleyball,Volleyball Women's Volleyball
21031,Choi Jong-Ok,M,27.0,180.0,70.0,South Korea,KOR,1972,Munich,Volleyball,Volleyball Men's Volleyball
21036,Choi Kyong-Sob,M,20.0,,,North Korea,PRK,1992,Barcelona,Table Tennis,Table Tennis Men's Singles
21036,Choi Kyong-Sob,M,20.0,,,North Korea-1,PRK,1992,Barcelona,Table Tennis,Table Tennis Men's Doubles
21036,Choi Kyong-Sob,M,24.0,,,North Korea,PRK,1996,Atlanta,Table Tennis,Table Tennis Men's Singles
21036,Choi Kyong-Sob,M,24.0,,,North Korea,PRK,1996,Atlanta,Table Tennis,Table Tennis Men's Doubles
21075,Choi Tae-Ung,M,24.0,185.0,75.0,South Korea,KOR,2000,Sydney,Volleyball,Volleyball Men's Volleyball
21081,Choi Yeong-Ja,F,21.0,170.0,62.0,South Korea,KOR,1996,Atlanta,Tennis,Tennis Women's Singles
21134,Alain Choo Choy,M,19.0,190.0,55.0,Mauritius,MRI,1988,Seoul,Table Tennis,Table Tennis Men's Singles
21134,Alain Choo Choy,M,19.0,190.0,55.0,Mauritius,MRI,1988,Seoul,Table Tennis,Table Tennis Men's Doubles
21161,Larissa Chouaib,F,29.0,,,Lebanon,LIB,1996,Atlanta,Table Tennis,Table Tennis Women's Singles
21257,Morten Christensen,M,23.0,190.0,82.0,Denmark,DEN,1988,Seoul,Tennis,Tennis Men's Singles
21257,Morten Christensen,M,23.0,190.0,82.0,Denmark,DEN,1988,Seoul,Tennis,Tennis Men's Doubles
21268,Zane Christensen,M,19.0,208.0,104.0,Australia,AUS,2004,Athina,Volleyball,Volleyball Men's Volleyball
21270,Micah Makanamaikalani Christenson,M,23.0,198.0,86.0,United States,USA,2016,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball
21356,Chu Jinling,F,27.0,186.0,75.0,China,CHN,2012,London,Volleyball,Volleyball Women's Volleyball
21377,Chuang Chia-Jung,F,23.0,168.0,62.0,Chinese Taipei,TPE,2008,Beijing,Tennis,Tennis Women's Doubles
21377,Chuang Chia-Jung,F,27.0,168.0,62.0,Chinese Taipei,TPE,2012,London,Tennis,Tennis Women's Doubles
21378,Chuang Chih-Yuan,M,23.0,166.0,60.0,Chinese Taipei,TPE,2004,Athina,Table Tennis,Table Tennis Men's Singles
21378,Chuang Chih-Yuan,M,23.0,166.0,60.0,Chinese Taipei,TPE,2004,Athina,Table Tennis,Table Tennis Men's Doubles
21378,Chuang Chih-Yuan,M,27.0,166.0,60.0,Chinese Taipei,TPE,2008,Beijing,Table Tennis,Table Tennis Men's Singles
21378,Chuang Chih-Yuan,M,27.0,166.0,60.0,Chinese Taipei,TPE,2008,Beijing,Table Tennis,Table Tennis Men's Team
21378,Chuang Chih-Yuan,M,31.0,166.0,60.0,Chinese Taipei,TPE,2012,London,Table Tennis,Table Tennis Men's Singles
21378,Chuang Chih-Yuan,M,35.0,166.0,60.0,Chinese Taipei,TPE,2016,Rio de Janeiro,Table Tennis,Table Tennis Men's Singles
21378,Chuang Chih-Yuan,M,35.0,166.0,60.0,Chinese Taipei,TPE,2016,Rio de Janeiro,Table Tennis,Table Tennis Men's Team
21401,Olga Viktorovna Chukanova (-Khrzhanovskaya),F,24.0,180.0,76.0,Russia,RUS,2004,Athina,Volleyball,Volleyball Women's Volleyball
21409,Yefim Aronovich Chulak,M,24.0,191.0,90.0,Soviet Union,URS,1972,Munich,Volleyball,Volleyball Men's Volleyball
21409,Yefim Aronovich Chulak,M,28.0,191.0,90.0,Soviet Union,URS,1976,Montreal,Volleyball,Volleyball Men's Volleyball
21422,Raquel Chumpitaz,F,18.0,174.0,65.0,Peru,PER,1980,Moskva,Volleyball,Volleyball Women's Volleyball
21424,Chun In-Gee,F,21.0,175.0,70.0,South Korea,KOR,2016,Rio de Janeiro,Golf,Golf Women's Individual
21535,Greta Cicolari,F,29.0,180.0,70.0,Italy,ITA,2012,London,Beach Volleyball,Beach Volleyball Women's Beach Volleyball
21562,Jn Cifra,M,24.0,193.0,84.0,Czechoslovakia,TCH,1980,Moskva,Volleyball,Volleyball Men's Volleyball
21565,Carlota Ciganda Machiena,F,26.0,173.0,68.0,Spain,ESP,2016,Rio de Janeiro,Golf,Golf Women's Individual
21582,Cilene Falleiro Rocha (-Drewnick),F,25.0,,,Brazil,BRA,1992,Barcelona,Volleyball,Volleyball Women's Volleyball
